geneset	gene
GS248337	14748
GS248337	14284
GS248337	20887
GS248337	235320
GS248337	20672
GS248337	12575
GS248337	14229
GS248337	19252
GS248337	12053
GS248337	14623
GS248337	14758
GS248337	19416
GS248337	20538
GS248337	12737
GS248337	12741
GS248337	67405
GS248337	20393
GS248337	21946
GS248337	23882
GS248337	24055
GS248337	26556
GS248337	26939
GS248337	27273
GS248337	223775
GS248337	53608
GS248337	53975
GS248337	53417
GS248337	57875
GS248337	56338
GS248337	22295
GS248337	59090
GS248337	80915
GS248337	66119
GS248337	55942
GS248337	66853
GS248337	67217
GS248337	67451
GS248337	67731
GS248337	67839
GS248337	70533
GS248337	68895
GS248337	101401
GS248337	69581
GS248337	69632
GS248337	223828
GS248337	70097
GS248337	70807
GS248337	70834
GS248337	213393
GS248337	329502
GS248337	72287
GS248337	72344
GS248337	230379
GS248337	74155
GS248337	74189
GS248337	74191
GS248337	74370
GS248337	74448
GS248337	319934
GS248337	74646
GS248337	74747
GS248337	74936
GS248337	76459
GS248337	76487
GS248337	76574
GS248337	78177
GS248337	78754
GS248337	60599
GS248337	56405
GS248337	56358
GS248337	57435
GS248337	56323
GS248337	85030
GS248337	100017
GS248337	217410
GS248337	111174
GS248337	140917
GS248337	170799
GS248337	71371
GS248337	215418
GS248337	108960
GS248337	238377
GS248337	319405
GS248337	319655
GS248337	239273
GS248337	241303
GS248337	115489686
GS248337	240869
GS248337	102634835
GS248337	81879
GS248337	230162
GS248337	219134
GS248337	237465
GS248337	320844
GS248337	237625
GS248337	217837
GS248337	68119
GS248337	73649
GS248337	226115
GS248337	225872
GS248337	271005
GS248337	240672
GS248337	258456
GS248337	381924
GS248338	11486
GS248338	11838
GS248338	11839
GS248338	12916
GS248338	68465
GS248338	13170
GS248338	13614
GS248338	13654
GS248338	14176
GS248338	14281
GS248338	14282
GS248338	20525
GS248338	15242
GS248338	16477
GS248338	17294
GS248338	18636
GS248338	19016
GS248338	20425
GS248338	20665
GS248338	22436
GS248338	13656
GS248338	14748
GS248338	14284
GS248338	20887
GS248338	235320
GS248338	20672
GS248338	12575
GS248338	14229
GS248338	19252
GS248338	12053
GS248338	14623
GS248338	14758
GS248338	19416
GS248338	20538
GS248338	12737
GS248338	12741
GS248338	67405
GS248338	20393
GS248338	21946
GS248338	23882
GS248338	24055
GS248338	26556
GS248338	26939
GS248338	27273
GS248338	223775
GS248338	53608
GS248338	53975
GS248338	53417
GS248338	57875
GS248338	56338
GS248338	22295
GS248338	59090
GS248338	80915
GS248338	66119
GS248338	55942
GS248338	66853
GS248338	67217
GS248338	67451
GS248338	67731
GS248338	67839
GS248338	70533
GS248338	68895
GS248338	101401
GS248338	69581
GS248338	69632
GS248338	223828
GS248338	70097
GS248338	70807
GS248338	70834
GS248338	213393
GS248338	329502
GS248338	72287
GS248338	72344
GS248338	230379
GS248338	74155
GS248338	74189
GS248338	74191
GS248338	74370
GS248338	74448
GS248338	319934
GS248338	74646
GS248338	74747
GS248338	74936
GS248338	76459
GS248338	76487
GS248338	76574
GS248338	78177
GS248338	78754
GS248338	60599
GS248338	56405
GS248338	56358
GS248338	57435
GS248338	56323
GS248338	85030
GS248338	100017
GS248338	217410
GS248338	111174
GS248338	140917
GS248338	170799
GS248338	71371
GS248338	215418
GS248338	108960
GS248338	238377
GS248338	319405
GS248338	319655
GS248338	239273
GS248338	241303
GS248338	115489686
GS248338	240869
GS248338	102634835
GS248338	81879
GS248338	230162
GS248338	219134
GS248338	237465
GS248338	320844
GS248338	237625
GS248338	217837
GS248338	68119
GS248338	73649
GS248338	226115
GS248338	225872
GS248338	271005
GS248338	240672
GS248338	258456
GS248338	381924
GS248339	11486
GS248339	11838
GS248339	11839
GS248339	12916
GS248339	68465
GS248339	13170
GS248339	13614
GS248339	13654
GS248339	14176
GS248339	14281
GS248339	14282
GS248339	20525
GS248339	15242
GS248339	16477
GS248339	17294
GS248339	18636
GS248339	19016
GS248339	20425
GS248339	20665
GS248339	22436
GS248339	13656
GS248339	14748
GS248339	14284
GS248339	20887
GS248339	235320
GS248339	20672
GS248339	12575
GS248339	14229
GS248339	19252
GS248339	12053
GS248339	14623
GS248339	14758
GS248339	19416
GS248339	20538
GS248339	12737
GS248339	12741
GS248339	67405
GS248339	20393
GS248339	21946
GS248339	23882
GS248339	24055
GS248339	26556
GS248339	26939
GS248339	27273
GS248339	223775
GS248339	53608
GS248339	53975
GS248339	53417
GS248339	57875
GS248339	56338
GS248339	22295
GS248339	59090
GS248339	80915
GS248339	66119
GS248339	55942
GS248339	66853
GS248339	67217
GS248339	67451
GS248339	67731
GS248339	67839
GS248339	70533
GS248339	68895
GS248339	101401
GS248339	69581
GS248339	69632
GS248339	223828
GS248339	70097
GS248339	70807
GS248339	70834
GS248339	213393
GS248339	329502
GS248339	72287
GS248339	72344
GS248339	230379
GS248339	74155
GS248339	74189
GS248339	74191
GS248339	74370
GS248339	74448
GS248339	319934
GS248339	74646
GS248339	74747
GS248339	74936
GS248339	76459
GS248339	76487
GS248339	76574
GS248339	78177
GS248339	78754
GS248339	60599
GS248339	56405
GS248339	56358
GS248339	57435
GS248339	56323
GS248339	85030
GS248339	100017
GS248339	217410
GS248339	111174
GS248339	140917
GS248339	170799
GS248339	71371
GS248339	215418
GS248339	108960
GS248339	238377
GS248339	319405
GS248339	319655
GS248339	239273
GS248339	241303
GS248339	115489686
GS248339	240869
GS248339	102634835
GS248339	81879
GS248339	230162
GS248339	219134
GS248339	237465
GS248339	320844
GS248339	237625
GS248339	217837
GS248339	68119
GS248339	73649
GS248339	226115
GS248339	225872
GS248339	271005
GS248339	240672
GS248339	258456
GS248339	381924
GS248340	11486
GS248340	11838
GS248340	11839
GS248340	12916
GS248340	68465
GS248340	13170
GS248340	13614
GS248340	13654
GS248340	14176
GS248340	14281
GS248340	14282
GS248340	20525
GS248340	15242
GS248340	16477
GS248340	17294
GS248340	18636
GS248340	19016
GS248340	20425
GS248340	20665
GS248340	22436
GS248340	13656
GS248340	14748
GS248340	14284
GS248340	20887
GS248340	235320
GS248340	20672
GS248340	12575
GS248340	14229
GS248340	19252
GS248340	12053
GS248340	14623
GS248340	14758
GS248340	19416
GS248340	20538
GS248340	12737
GS248340	12741
GS248340	67405
GS248340	20393
GS248340	21946
GS248340	23882
GS248340	24055
GS248340	26556
GS248340	26939
GS248340	27273
GS248340	223775
GS248340	53608
GS248340	53975
GS248340	53417
GS248340	57875
GS248340	56338
GS248340	22295
GS248340	59090
GS248340	80915
GS248340	66119
GS248340	55942
GS248340	66853
GS248340	67217
GS248340	67451
GS248340	67731
GS248340	67839
GS248340	70533
GS248340	68895
GS248340	101401
GS248340	69581
GS248340	69632
GS248340	223828
GS248340	70097
GS248340	70807
GS248340	70834
GS248340	213393
GS248340	329502
GS248340	72287
GS248340	72344
GS248340	230379
GS248340	74155
GS248340	74189
GS248340	74191
GS248340	74370
GS248340	74448
GS248340	319934
GS248340	74646
GS248340	74747
GS248340	74936
GS248340	76459
GS248340	76487
GS248340	76574
GS248340	78177
GS248340	78754
GS248340	60599
GS248340	56405
GS248340	56358
GS248340	57435
GS248340	56323
GS248340	85030
GS248340	100017
GS248340	217410
GS248340	111174
GS248340	140917
GS248340	170799
GS248340	71371
GS248340	215418
GS248340	108960
GS248340	238377
GS248340	319405
GS248340	319655
GS248340	239273
GS248340	241303
GS248340	115489686
GS248340	240869
GS248340	102634835
GS248340	81879
GS248340	230162
GS248340	219134
GS248340	237465
GS248340	320844
GS248340	237625
GS248340	217837
GS248340	68119
GS248340	73649
GS248340	226115
GS248340	225872
GS248340	271005
GS248340	240672
GS248340	258456
GS248340	381924
GS248342	11486
GS248342	11838
GS248342	11839
GS248342	12916
GS248342	68465
GS248342	13170
GS248342	13614
GS248342	13654
GS248342	14176
GS248342	14281
GS248342	14282
GS248342	20525
GS248342	15242
GS248342	16477
GS248342	17294
GS248342	18636
GS248342	19016
GS248342	20425
GS248342	20665
GS248342	22436
GS248342	13656
GS248342	14748
GS248342	14284
GS248342	20887
GS248342	235320
GS248342	20672
GS248342	12575
GS248342	14229
GS248342	19252
GS248342	12053
GS248342	14623
GS248342	14758
GS248342	19416
GS248342	20538
GS248342	12737
GS248342	12741
GS248342	67405
GS248342	20393
GS248342	21946
GS248342	23882
GS248342	24055
GS248342	26556
GS248342	26939
GS248342	27273
GS248342	223775
GS248342	53608
GS248342	53975
GS248342	53417
GS248342	57875
GS248342	56338
GS248342	22295
GS248342	59090
GS248342	80915
GS248342	66119
GS248342	55942
GS248342	66853
GS248342	67217
GS248342	67451
GS248342	67731
GS248342	67839
GS248342	70533
GS248342	68895
GS248342	101401
GS248342	69581
GS248342	69632
GS248342	223828
GS248342	70097
GS248342	70807
GS248342	70834
GS248342	213393
GS248342	329502
GS248342	72287
GS248342	72344
GS248342	230379
GS248342	74155
GS248342	74189
GS248342	74191
GS248342	74370
GS248342	74448
GS248342	319934
GS248342	74646
GS248342	74747
GS248342	74936
GS248342	76459
GS248342	76487
GS248342	76574
GS248342	78177
GS248342	78754
GS248342	60599
GS248342	56405
GS248342	56358
GS248342	57435
GS248342	56323
GS248342	85030
GS248342	100017
GS248342	217410
GS248342	111174
GS248342	140917
GS248342	170799
GS248342	71371
GS248342	215418
GS248342	108960
GS248342	238377
GS248342	319405
GS248342	319655
GS248342	239273
GS248342	241303
GS248342	115489686
GS248342	240869
GS248342	102634835
GS248342	81879
GS248342	230162
GS248342	219134
GS248342	237465
GS248342	320844
GS248342	237625
GS248342	217837
GS248342	68119
GS248342	73649
GS248342	226115
GS248342	225872
GS248342	271005
GS248342	240672
GS248342	258456
GS248342	381924
GS248504	11363
GS248504	11461
GS248504	11481
GS248504	109959
GS248504	11838
GS248504	12010
GS248504	12153
GS248504	12263
GS248504	12274
GS248504	12385
GS248504	12443
GS248504	12444
GS248504	12445
GS248504	12638
GS248504	12825
GS248504	12955
GS248504	13105
GS248504	68465
GS248504	13170
GS248504	13405
GS248504	13491
GS248504	13653
GS248504	13654
GS248504	217869
GS248504	13885
GS248504	14114
GS248504	14130
GS248504	14183
GS248504	14281
GS248504	71665
GS248504	14580
GS248504	14807
GS248504	14810
GS248504	14934
GS248504	14950
GS248504	15122
GS248504	15132
GS248504	15234
GS248504	15312
GS248504	15361
GS248504	15403
GS248504	15407
GS248504	15410
GS248504	15429
GS248504	15439
GS248504	15460
GS248504	193740
GS248504	15547
GS248504	15902
GS248504	16189
GS248504	16196
GS248504	16428
GS248504	16476
GS248504	16816
GS248504	16905
GS248504	17132
GS248504	17171
GS248504	328949
GS248504	17229
GS248504	17242
GS248504	17288
GS248504	17294
GS248504	17907
GS248504	17984
GS248504	12366
GS248504	18127
GS248504	18162
GS248504	18242
GS248504	18406
GS248504	18451
GS248504	237459
GS248504	18591
GS248504	18636
GS248504	18751
GS248504	18815
GS248504	19016
GS248504	19085
GS248504	19125
GS248504	19283
GS248504	19317
GS248504	218397
GS248504	19826
GS248504	19892
GS248504	20209
GS248504	110876
GS248504	20288
GS248504	20416
GS248504	20607
GS248504	20643
GS248504	20666
GS248504	20677
GS248504	17082
GS248504	21413
GS248504	21423
GS248504	21823
GS248504	22042
GS248504	22095
GS248504	22117
GS248504	22413
GS248504	22421
GS248504	22612
GS248504	231866
GS248504	238693
GS248504	12552
GS248504	53817
GS248504	238871
GS248504	12631
GS248504	12569
GS248504	20650
GS248504	16881
GS248504	14260
GS248504	16638
GS248504	11997
GS248504	21923
GS248504	16663
GS248504	20511
GS248504	15360
GS248504	19250
GS248504	21389
GS248504	12449
GS248504	27632
GS248504	17304
GS248504	12495
GS248504	17868
GS248504	14284
GS248504	13003
GS248504	20887
GS248504	20289
GS248504	21743
GS248504	16639
GS248504	13824
GS248504	19699
GS248504	20850
GS248504	14726
GS248504	20504
GS248504	20874
GS248504	11975
GS248504	19272
GS248504	12511
GS248504	218038
GS248504	21367
GS248504	16658
GS248504	12575
GS248504	12576
GS248504	17965
GS248504	12771
GS248504	13518
GS248504	18111
GS248504	18616
GS248504	104099
GS248504	19090
GS248504	17920
GS248504	16814
GS248504	19046
GS248504	74182
GS248504	14734
GS248504	12797
GS248504	18441
GS248504	17765
GS248504	19325
GS248504	22215
GS248504	18080
GS248504	19252
GS248504	11941
GS248504	20745
GS248504	52858
GS248504	20474
GS248504	13527
GS248504	17938
GS248504	66841
GS248504	52897
GS248504	52815
GS248504	100177
GS248504	52840
GS248504	17180
GS248504	17826
GS248504	17913
GS248504	17069
GS248504	20815
GS248504	21917
GS248504	12774
GS248504	17281
GS248504	22722
GS248504	20910
GS248504	16171
GS248504	19212
GS248504	13835
GS248504	12747
GS248504	18415
GS248504	18222
GS248504	14573
GS248504	13640
GS248504	17001
GS248504	11690
GS248504	14465
GS248504	15944
GS248504	20788
GS248504	14623
GS248504	14758
GS248504	16568
GS248504	13532
GS248504	13417
GS248504	17909
GS248504	327954
GS248504	12367
GS248504	52118
GS248504	13427
GS248504	110109
GS248504	11923
GS248504	20437
GS248504	20497
GS248504	19253
GS248504	16561
GS248504	14570
GS248504	27494
GS248504	20855
GS248504	19418
GS248504	19240
GS248504	18314
GS248504	14167
GS248504	18133
GS248504	109333
GS248504	320404
GS248504	20689
GS248504	11909
GS248504	14084
GS248504	17846
GS248504	12286
GS248504	15558
GS248504	22064
GS248504	19708
GS248504	20684
GS248504	18029
GS248504	14270
GS248504	13108
GS248504	13875
GS248504	16622
GS248504	13521
GS248504	12696
GS248504	107895
GS248504	12168
GS248504	20336
GS248504	18294
GS248504	12626
GS248504	18145
GS248504	16578
GS248504	209737
GS248504	19735
GS248504	18626
GS248504	11488
GS248504	52250
GS248504	104027
GS248504	17772
GS248504	19652
GS248504	13411
GS248504	21942
GS248504	18037
GS248504	13507
GS248504	13631
GS248504	18627
GS248504	16202
GS248504	11833
GS248504	52120
GS248504	52123
GS248504	67102
GS248504	52323
GS248504	17470
GS248504	13813
GS248504	14711
GS248504	14457
GS248504	14171
GS248504	19743
GS248504	17926
GS248504	21416
GS248504	20359
GS248504	20358
GS248504	13528
GS248504	109575
GS248504	71902
GS248504	20538
GS248504	12953
GS248504	107823
GS248504	12371
GS248504	16165
GS248504	18810
GS248504	20598
GS248504	52428
GS248504	52430
GS248504	100048534
GS248504	223754
GS248504	52715
GS248504	17474
GS248504	107585
GS248504	14867
GS248504	12545
GS248504	22022
GS248504	16516
GS248504	258640
GS248504	20564
GS248504	20698
GS248504	14852
GS248504	22306
GS248504	12499
GS248504	215446
GS248504	17084
GS248504	11766
GS248504	20972
GS248504	17761
GS248504	17182
GS248504	20295
GS248504	20758
GS248504	20761
GS248504	12049
GS248504	13175
GS248504	22296
GS248504	12460
GS248504	12458
GS248504	15478
GS248504	107976
GS248504	12236
GS248504	19158
GS248504	230806
GS248504	20518
GS248504	13711
GS248504	16987
GS248504	109272
GS248504	20624
GS248504	12523
GS248504	14428
GS248504	20365
GS248504	12224
GS248504	16151
GS248504	20333
GS248504	14007
GS248504	12234
GS248504	20193
GS248504	18025
GS248504	107869
GS248504	107815
GS248504	20393
GS248504	13853
GS248504	103967
GS248504	20447
GS248504	14221
GS248504	13046
GS248504	22778
GS248504	108062
GS248504	269536
GS248504	23808
GS248504	23943
GS248504	23885
GS248504	22784
GS248504	224997
GS248504	26400
GS248504	26371
GS248504	26431
GS248504	26381
GS248504	22116
GS248504	18829
GS248504	12934
GS248504	27204
GS248504	27225
GS248504	108073
GS248504	27078
GS248504	27261
GS248504	27425
GS248504	27366
GS248504	27357
GS248504	27421
GS248504	27416
GS248504	27401
GS248504	27404
GS248504	98221
GS248504	13982
GS248504	29807
GS248504	29809
GS248504	20928
GS248504	14912
GS248504	29877
GS248504	29871
GS248504	30957
GS248504	30943
GS248504	50540
GS248504	50720
GS248504	50784
GS248504	50875
GS248504	50930
GS248504	50927
GS248504	53376
GS248504	107934
GS248504	53334
GS248504	53414
GS248504	107817
GS248504	54325
GS248504	233406
GS248504	432442
GS248504	54418
GS248504	53318
GS248504	54484
GS248504	53417
GS248504	55961
GS248504	53626
GS248504	319924
GS248504	54216
GS248504	54616
GS248504	56464
GS248504	56642
GS248504	56839
GS248504	107568
GS248504	57014
GS248504	57246
GS248504	56315
GS248504	57261
GS248504	29859
GS248504	56626
GS248504	57781
GS248504	56079
GS248504	57896
GS248504	108012
GS248504	268902
GS248504	55943
GS248504	53627
GS248504	22295
GS248504	59090
GS248504	114128
GS248504	80297
GS248504	79263
GS248504	65962
GS248504	64008
GS248504	57442
GS248504	117146
GS248504	64899
GS248504	83679
GS248504	93834
GS248504	56309
GS248504	59030
GS248504	56373
GS248504	56711
GS248504	60361
GS248504	58187
GS248504	58802
GS248504	66070
GS248504	66116
GS248504	66126
GS248504	66143
GS248504	66155
GS248504	66165
GS248504	66177
GS248504	66226
GS248504	66273
GS248504	66280
GS248504	66311
GS248504	66326
GS248504	66420
GS248504	329910
GS248504	66493
GS248504	66500
GS248504	66589
GS248504	66610
GS248504	66617
GS248504	73242
GS248504	66625
GS248504	66643
GS248504	432508
GS248504	66704
GS248504	71175
GS248504	66736
GS248504	66855
GS248504	66868
GS248504	66874
GS248504	66875
GS248504	65973
GS248504	66964
GS248504	67023
GS248504	67078
GS248504	67177
GS248504	67246
GS248504	67289
GS248504	67296
GS248504	67358
GS248504	67379
GS248504	67399
GS248504	67414
GS248504	67422
GS248504	67442
GS248504	67473
GS248504	67480
GS248504	67507
GS248504	67538
GS248504	67544
GS248504	67553
GS248504	67603
GS248504	67604
GS248504	108664
GS248504	67618
GS248504	67663
GS248504	67672
GS248504	67675
GS248504	67678
GS248504	67689
GS248504	67708
GS248504	67712
GS248504	67713
GS248504	67768
GS248504	67772
GS248504	67775
GS248504	67781
GS248504	381822
GS248504	67832
GS248504	67857
GS248504	67872
GS248504	67876
GS248504	67880
GS248504	67888
GS248504	67892
GS248504	67899
GS248504	67902
GS248504	67921
GS248504	67946
GS248504	75764
GS248504	67971
GS248504	67973
GS248504	67974
GS248504	67979
GS248504	67996
GS248504	80509
GS248504	68052
GS248504	68067
GS248504	68099
GS248504	68184
GS248504	68259
GS248504	68310
GS248504	68339
GS248504	68365
GS248504	68493
GS248504	68553
GS248504	68563
GS248504	68634
GS248504	68653
GS248504	68668
GS248504	68713
GS248504	68774
GS248504	68792
GS248504	97287
GS248504	68875
GS248504	68888
GS248504	68891
GS248504	68895
GS248504	73635
GS248504	98685
GS248504	68938
GS248504	68939
GS248504	68969
GS248504	68979
GS248504	59005
GS248504	101401
GS248504	69097
GS248504	69165
GS248504	69169
GS248504	212276
GS248504	69217
GS248504	69239
GS248504	69317
GS248504	69329
GS248504	69399
GS248504	100039864
GS248504	69534
GS248504	69539
GS248504	69564
GS248504	69581
GS248504	69601
GS248504	69635
GS248504	383295
GS248504	69692
GS248504	69863
GS248504	380712
GS248504	69922
GS248504	70044
GS248504	70122
GS248504	70129
GS248504	70225
GS248504	70454
GS248504	70571
GS248504	70574
GS248504	70605
GS248504	70650
GS248504	70788
GS248504	70790
GS248504	70807
GS248504	70834
GS248504	70861
GS248504	70885
GS248504	70887
GS248504	75338
GS248504	71137
GS248504	71148
GS248504	269701
GS248504	71369
GS248504	71375
GS248504	71395
GS248504	71517
GS248504	71521
GS248504	667742
GS248504	217325
GS248504	208098
GS248504	71640
GS248504	71718
GS248504	71824
GS248504	71831
GS248504	71865
GS248504	71946
GS248504	72000
GS248504	72007
GS248504	242785
GS248504	72040
GS248504	72055
GS248504	72002
GS248504	72125
GS248504	72141
GS248504	72151
GS248504	72219
GS248504	72284
GS248504	72313
GS248504	72330
GS248504	72333
GS248504	268490
GS248504	108900
GS248504	72475
GS248504	72477
GS248504	72507
GS248504	72522
GS248504	72611
GS248504	72658
GS248504	100504687
GS248504	72729
GS248504	72749
GS248504	72895
GS248504	72899
GS248504	68743
GS248504	72949
GS248504	329977
GS248504	627626
GS248504	73246
GS248504	73333
GS248504	73435
GS248504	212880
GS248504	108956
GS248504	73699
GS248504	73710
GS248504	73720
GS248504	210711
GS248504	235345
GS248504	73813
GS248504	73830
GS248504	69312
GS248504	73904
GS248504	73914
GS248504	381347
GS248504	73942
GS248504	68281
GS248504	74013
GS248504	74022
GS248504	74030
GS248504	74041
GS248504	74071
GS248504	74094
GS248504	74116
GS248504	74164
GS248504	74178
GS248504	74194
GS248504	105000
GS248504	74284
GS248504	74315
GS248504	66131
GS248504	74330
GS248504	74354
GS248504	74438
GS248504	74513
GS248504	74521
GS248504	102334
GS248504	74670
GS248504	193670
GS248504	74895
GS248504	70646
GS248504	75070
GS248504	75125
GS248504	665270
GS248504	75212
GS248504	75219
GS248504	75320
GS248504	75420
GS248504	75430
GS248504	75452
GS248504	75533
GS248504	75541
GS248504	75545
GS248504	75555
GS248504	242747
GS248504	75660
GS248504	75718
GS248504	73254
GS248504	75729
GS248504	75735
GS248504	75746
GS248504	75763
GS248504	75778
GS248504	75788
GS248504	75820
GS248504	75894
GS248504	75906
GS248504	75914
GS248504	75965
GS248504	75974
GS248504	109294
GS248504	382245
GS248504	233056
GS248504	70546
GS248504	115490342
GS248504	109093
GS248504	76376
GS248504	76413
GS248504	76422
GS248504	76380
GS248504	211151
GS248504	210135
GS248504	109113
GS248504	76491
GS248504	76626
GS248504	76668
GS248504	230861
GS248504	76713
GS248504	54624
GS248504	76781
GS248504	76866
GS248504	381845
GS248504	76967
GS248504	76980
GS248504	109181
GS248504	223473
GS248504	234214
GS248504	77381
GS248504	109270
GS248504	77591
GS248504	77622
GS248504	77684
GS248504	77721
GS248504	77727
GS248504	77918
GS248504	77920
GS248504	77940
GS248504	78038
GS248504	102640520
GS248504	78052
GS248504	78294
GS248504	214459
GS248504	78465
GS248504	78521
GS248504	78610
GS248504	78651
GS248504	78757
GS248504	212772
GS248504	78795
GS248504	78807
GS248504	78826
GS248504	239985
GS248504	78912
GS248504	78914
GS248504	78920
GS248504	78926
GS248504	60409
GS248504	58809
GS248504	225027
GS248504	58249
GS248504	76936
GS248504	63873
GS248504	56348
GS248504	56036
GS248504	56405
GS248504	56379
GS248504	64291
GS248504	64293
GS248504	64292
GS248504	83925
GS248504	64379
GS248504	64406
GS248504	64452
GS248504	64540
GS248504	56360
GS248504	56213
GS248504	60406
GS248504	56515
GS248504	56461
GS248504	65111
GS248504	56771
GS248504	56736
GS248504	56857
GS248504	56307
GS248504	57435
GS248504	56317
GS248504	79264
GS248504	56407
GS248504	56784
GS248504	79221
GS248504	71934
GS248504	57430
GS248504	104215
GS248504	77945
GS248504	81913
GS248504	83946
GS248504	83395
GS248504	80292
GS248504	80890
GS248504	240427
GS248504	83486
GS248504	83675
GS248504	80898
GS248504	83770
GS248504	98415
GS248504	56747
GS248504	97212
GS248504	80908
GS248504	93721
GS248504	107723
GS248504	71446
GS248504	73940
GS248504	94090
GS248504	228801
GS248504	94282
GS248504	212439
GS248504	50702
GS248504	98752
GS248504	269252
GS248504	192212
GS248504	380601
GS248504	229933
GS248504	329650
GS248504	100102
GS248504	100201
GS248504	100470
GS248504	101612
GS248504	108167440
GS248504	101869
GS248504	243905
GS248504	233876
GS248504	102098
GS248504	102247
GS248504	102294
GS248504	102436
GS248504	102570
GS248504	102614
GS248504	235527
GS248504	103284
GS248504	215008
GS248504	103784
GS248504	104923
GS248504	105148
GS248504	218232
GS248504	239337
GS248504	105887
GS248504	97998
GS248504	208650
GS248504	239691
GS248504	213556
GS248504	224903
GS248504	106840
GS248504	106952
GS248504	107182
GS248504	107250
GS248504	240514
GS248504	209268
GS248504	113860
GS248504	246792
GS248504	192658
GS248504	114671
GS248504	84652
GS248504	13409
GS248504	192140
GS248504	94219
GS248504	117171
GS248504	117198
GS248504	114570
GS248504	235441
GS248504	116837
GS248504	258186
GS248504	258677
GS248504	117158
GS248504	213119
GS248504	170459
GS248504	170789
GS248504	170930
GS248504	171209
GS248504	224938
GS248504	171187
GS248504	171241
GS248504	171269
GS248504	171284
GS248504	258508
GS248504	257908
GS248504	258803
GS248504	57272
GS248504	246102
GS248504	170947
GS248504	105689
GS248504	225865
GS248504	266815
GS248504	246710
GS248504	170762
GS248504	233895
GS248504	233913
GS248504	234371
GS248504	234258
GS248504	208638
GS248504	208677
GS248504	209224
GS248504	209232
GS248504	213019
GS248504	213233
GS248504	228765
GS248504	232493
GS248504	233833
GS248504	230587
GS248504	233046
GS248504	240028
GS248504	214290
GS248504	243634
GS248504	234329
GS248504	269614
GS248504	237987
GS248504	67928
GS248504	74342
GS248504	433586
GS248504	226564
GS248504	223864
GS248504	218294
GS248504	338346
GS248504	214579
GS248504	319446
GS248504	319481
GS248504	242248
GS248504	216805
GS248504	214345
GS248504	432572
GS248504	319615
GS248504	217995
GS248504	229706
GS248504	213121
GS248504	319744
GS248504	319747
GS248504	319804
GS248504	241201
GS248504	230073
GS248504	229499
GS248504	319875
GS248504	213311
GS248504	268932
GS248504	226025
GS248504	319984
GS248504	319997
GS248504	269702
GS248504	338366
GS248504	217351
GS248504	228368
GS248504	208079
GS248504	320092
GS248504	320118
GS248504	320244
GS248504	320299
GS248504	237542
GS248504	239827
GS248504	320333
GS248504	271377
GS248504	320376
GS248504	240283
GS248504	320407
GS248504	320590
GS248504	320609
GS248504	212114
GS248504	218544
GS248504	243834
GS248504	81879
GS248504	219134
GS248504	210673
GS248504	226777
GS248504	231600
GS248504	235344
GS248504	226744
GS248504	269582
GS248504	211468
GS248504	244867
GS248504	231507
GS248504	380839
GS248504	208076
GS248504	217837
GS248504	228140
GS248504	67213
GS248504	215031
GS248504	213236
GS248504	225358
GS248504	215474
GS248504	319192
GS248504	319165
GS248504	319149
GS248504	260423
GS248504	319179
GS248504	319180
GS248504	319184
GS248504	326619
GS248504	319157
GS248504	69386
GS248504	319158
GS248504	319159
GS248504	244059
GS248504	329421
GS248504	195208
GS248504	210104
GS248504	330657
GS248504	237759
GS248504	244334
GS248504	215029
GS248504	353310
GS248504	225872
GS248504	231602
GS248504	237940
GS248504	212943
GS248504	207854
GS248504	259301
GS248504	353320
GS248504	269344
GS248504	209488
GS248504	233805
GS248504	269585
GS248504	331004
GS248504	387514
GS248504	238799
GS248504	213522
GS248504	243372
GS248504	210582
GS248504	225443
GS248504	225923
GS248504	226866
GS248504	228777
GS248504	229474
GS248504	229599
GS248504	226781
GS248504	209513
GS248504	215859
GS248504	237558
GS248504	237636
GS248504	637277
GS248504	238726
GS248504	239122
GS248504	70417
GS248504	241634
GS248504	245424
GS248504	414872
GS248504	207806
GS248504	268288
GS248504	270152
GS248504	329047
GS248504	380780
GS248504	381580
GS248504	382089
GS248504	383619
GS248504	383766
GS248504	385263
GS248504	385354
GS248504	380920
GS248504	381148
GS248504	239102
GS248504	381463
GS248504	545902
GS248504	330490
GS248504	259071
GS248504	258914
GS248504	258421
GS248504	257943
GS248504	259162
GS248504	258989
GS248504	258958
GS248504	233578
GS248504	258316
GS248504	258422
GS248504	258861
GS248504	258723
GS248504	258935
GS248504	258375
GS248504	258872
GS248504	258581
GS248504	228228
GS248504	258085
GS248504	258747
GS248504	258846
GS248504	258977
GS248504	258391
GS248504	258887
GS248504	258228
GS248504	258342
GS248504	258793
GS248504	404238
GS248504	237500
GS248504	239170
GS248504	277360
GS248504	330177
GS248504	243910
GS248504	330554
GS248504	245492
GS248504	245525
GS248504	235043
GS248504	329731
GS248504	474332
GS248504	100041581
GS248504	70997
GS248504	244631
GS248504	497097
GS248504	546134
GS248504	433502
GS248504	381924
GS248504	574402
GS248504	233332
GS248504	433638
GS248504	211936
GS248504	244421
GS248504	110332
GS248504	223262
GS248504	66742
GS248504	629756
GS248504	626708
GS248504	791270
GS248504	791283
GS248504	791309
GS248504	791323
GS248504	791336
GS248504	791368
GS248504	404195
GS248504	244061
GS248504	664821
GS248504	546347
GS248504	632778
GS248504	231903
GS248504	269700
GS248504	545886
GS248504	434760
GS248504	545929
