ENTREZ_GENE_A	ENTREZ_GENE_B
25054	24225
24596	311786
24596	311245
25613	84008
25613	117258
25613	84008
84008	117258
116640	25613
116640	58982
63879	58918
25528	25622
25528	25622
57027	60395
25613	24924
60450	25528
362263	171297
362263	171297
362263	60391
60391	171297
60391	362263
171297	362263
362263	171297
60391	362263
116595	362263
116508	362263
362263	60391
362263	116595
362263	116508
25150	362263
140908	3024
140908	3024
116640	25613
116640	58982
29709	59323
59323	29709
287155	116689
315771	24703
29686	25613
81574	25613
24337	24176
24337	365661
25349	25613
25613	81574
29560	24874
25467	315843
24252	93742
24252	71514
24252	432508
24252	72151
24252	227715
24252	68219
24252	13198
24252	19360
24252	17535
24252	14375
24252	18458
24252	140486
24252	19285
24252	56505
24252	20823
24252	27409
24252	20324
24252	12608
24252	12609
24252	56348
24252	68045
24252	68240
24252	68479
24252	18432
24252	12847
24252	17184
24252	107975
24252	21849
24252	75646
24252	78388
24252	110109
24252	18641
24252	22596
24252	13207
24252	140488
24252	140474
24252	207615
24252	108829
24252	28000
24252	17089
24252	11773
24252	67781
24252	20016
24252	106344
24252	13665
24252	55949
24252	332579
24252	70381
24252	382522
24252	15526
24252	233908
24252	22608
24252	19655
24252	17975
24252	29875
24252	56200
24252	14828
24252	53610
24252	13627
24252	319176
24252	104458
24252	22190
24253	227331
24253	104458
24253	432508
24253	12406
24253	68219
24253	19360
24253	94230
24253	15526
24253	18458
24253	19285
24253	21787
24253	57376
24253	20174
24253	270166
24253	17909
24253	14447
24253	13198
24253	29875
24253	67299
24253	93742
24253	75646
24253	72565
24253	107975
24253	27215
24253	269682
24253	17975
24253	74142
24253	78749
24253	14828
24253	56421
24253	16905
24253	15488
24253	13207
24253	18451
24253	229949
24253	73699
24253	28000
24253	207615
24253	53610
24253	242259
24253	269061
24253	13627
24253	20917
24253	19386
24253	14433
24253	66656
24253	319186
24253	71514
24252	17535
20174	24252
56505	24252
24252	19687
24329	29302
24329	83805
24329	25614
50557	81918
24697	6386
24697	6386
25601	57783
25601	57783
308571	360406
362263	309696
362263	309696
309696	362263
362956	117018
24337	13867
25400	1956
25400	396494
114124	64158
114124	171070
171070	114124
114124	171070
171070	114124
56042	107338
56042	56042
56042	56042
8874	83709
83709	8874
83709	83709
24525	24703
24337	299331
24337	299331
65248	94266
65248	305851
65248	100360169
65248	81763
65248	29753
65248	310612
65248	25176
65248	81773
65248	29282
65248	122772
65248	122799
65248	26962
65248	294282
65248	287765
65248	687711
65248	65137
65248	360572
65248	54241
65248	292747
65248	81774
65248	290641
65248	29284
65248	64298
65248	114766
65248	287417
65248	171365
65248	305470
65248	50685
65248	84509
65248	362361
65248	100363770
65248	29236
65248	689284
65248	65136
65248	100362640
65248	298584
65248	64306
65248	64640
65248	362041
65248	161477
65248	140655
65248	64307
65248	29285
65248	680782
65248	81729
65248	362631
65248	296596
65248	171361
65248	100361520
65248	81772
65248	171374
65248	6083
65248	7531
65248	3608
65248	292
65248	6204
65248	9349
65248	26795
65248	6230
65248	6132
65248	6222
65248	1655
65248	6634
65248	8607
65248	6147
65248	1213
65248	2091
65248	6205
65248	6142
65248	6208
65248	6160
65248	11331
65248	6154
65248	6628
65248	4733
65248	103910
65248	5901
65248	3181
65248	3921
65248	6169
65248	6202
65248	6191
65248	832
65248	6155
65248	6156
65248	6164
65248	6207
65248	6217
65248	6152
65248	6209
65248	60559
65248	4736
65248	6135
65248	6130
65248	1915
65248	6168
65248	6203
65248	554313
65248	506
65248	3837
65248	3312
65248	8349
65248	7277
65248	10383
65248	26986
65248	10642
65248	10856
65248	6188
65248	5094
65248	3301
65248	8668
65248	7280
65248	6187
65248	3187
65248	5245
65248	58
65248	60
65248	6136
65248	9520
65248	10121
65248	653604
65248	488
65248	7846
65248	6158
65248	7168
65248	7416
65248	490
65248	5500
65248	7170
65248	84790
65248	6144
65248	3320
65248	4628
65248	3326
65248	8944
65248	1778
65248	5571
65248	203068
65248	4637
65248	4646
65248	10399
83803	25176
83803	294732
83803	24917
83803	287739
83803	310612
83803	29282
83803	122772
83803	122799
83803	26962
83803	294282
83803	687711
83803	65137
83803	360572
83803	114711
83803	54241
83803	292747
83803	81774
83803	290641
83803	29284
83803	64298
83803	114766
83803	287417
83803	305470
83803	50685
83803	64638
83803	25520
83803	25498
83803	317259
83803	84509
83803	100363770
83803	65136
83803	100362640
83803	298584
83803	81768
83803	362041
83803	81772
83803	161477
83803	64307
83803	64640
83803	81729
83803	362631
83803	296596
83803	171361
83803	100361520
83803	94266
83803	171374
83803	3837
83803	9343
83803	3608
83803	9349
83803	26795
83803	6230
83803	6132
83803	6222
83803	6634
83803	8607
83803	6147
83803	10020
83803	1213
83803	2091
83803	6205
83803	6142
83803	6208
83803	6160
83803	11331
83803	6154
83803	4733
83803	51639
83803	103910
83803	6158
83803	5571
83803	4869
83803	4841
83803	5901
83803	6202
83803	6191
83803	832
83803	6146
83803	6164
83803	6203
83803	6207
83803	6152
83803	6156
83803	4736
83803	6135
83803	6130
83803	1915
83803	6168
83803	6232
83803	554313
83803	506
83803	3312
83803	8349
83803	7277
83803	10383
83803	6204
83803	26986
83803	10642
83803	10856
83803	9775
83803	6188
83803	5094
83803	10236
83803	3301
83803	8668
83803	7280
83803	6187
83803	87
83803	3187
83803	5245
83803	1655
83803	58
83803	60
83803	6136
83803	10121
83803	7846
83803	7168
83803	5500
83803	7170
83803	84790
83803	6218
83803	5928
83803	4637
83803	3320
83803	4628
83803	3326
83803	8944
83803	1778
83803	203068
83803	4646
83803	10399
83803	488
65248	100363345
65248	297417
65248	361596
65248	310710
65248	360243
65248	83712
65248	116698
65248	29167
65248	307039
65248	83531
65248	29278
65248	170900
65248	140661
65248	24672
65248	84472
65248	24818
65248	170465
65248	29338
65248	117273
65248	25596
65248	29545
65248	246216
65248	117268
65248	116483
65248	83498
65248	171058
65248	79434
65248	84428
65248	192235
65248	140665
65248	81763
65248	81766
65248	64201
65248	65152
65248	117053
65248	25630
65248	60384
65248	84353
65248	29743
65248	29374
65248	291885
65248	289693
65248	297113
65248	312444
65248	361598
65248	161477
65248	287530
65248	293427
65248	293481
65248	100359980
65248	29456
65248	25009
65248	362687
65248	60324
65248	192360
65248	94266
65248	316561
65248	295277
65248	680782
65248	311483
65248	314442
65248	289089
65248	84486
65248	500972
65248	292072
65248	291019
65248	25391
65248	79256
65248	25121
65248	25698
65248	79119
65248	299809
65248	363875
65248	680097
65248	290046
65248	100360679
65248	140662
65248	298648
65248	117272
65248	294254
65248	64205
65248	29711
65248	80846
65248	140931
65248	751812
65248	50664
65248	499702
65248	25617
65248	64390
65248	245959
65248	170943
65248	64196
65248	362855
65248	117280
65248	24245
65248	117254
65248	24503
65248	299850
65248	63836
65248	83532
65248	29497
65248	85333
65248	24799
65248	24211
65248	63868
65248	294732
65248	309197
65248	317335
65248	317508
65248	305332
65248	29562
65248	25244
65248	681415
65248	362783
65248	304859
65248	308870
65248	288305
65248	295230
65248	304978
65248	296301
65248	29611
65248	301035
65248	362160
65248	362152
65248	500252
65248	25626
65248	29578
65248	294864
65248	293725
65248	300033
65248	498736
65248	363241
65248	500538
65248	29150
65248	313861
65248	684681
65248	29213
65248	64183
65248	363854
65248	116655
65248	25017
65248	500242
65248	171350
65248	680575
65248	65028
65248	114023
65248	64307
65248	64306
65248	296197
65248	300079
65248	81772
65248	64638
65248	29257
65248	688288
65248	25176
65248	84685
65248	313235
65248	287984
65248	26962
65248	293448
65248	29693
65248	29304
65248	192241
65248	81774
65248	362361
65248	29236
65248	81765
65248	117057
65248	83803
65248	65136
65248	64640
65248	24688
65248	29489
65248	289820
65248	140655
65248	83529
65248	116550
65248	287765
65248	363005
65248	100362640
65248	294853
65248	685186
65248	689890
65248	298609
65248	81634
65248	287375
65248	24159
65248	24852
65248	29271
65248	362862
65248	300838
65248	361084
65248	305614
65248	361256
65248	287417
65248	64159
65248	299331
65248	25344
65248	81729
65248	292907
65248	291145
65248	300768
65248	296554
65248	682390
65248	29437
65248	58814
65248	287709
65248	54241
65248	171361
65248	25520
65248	94197
65248	25737
65248	29284
65248	65158
65248	29565
65248	360572
65248	84686
65248	29282
65248	25485
65248	24468
65248	24668
65248	100911597
65248	117557
65248	140654
65248	29448
65248	83427
65248	81653
65248	29288
65248	362631
65248	296654
65248	298584
65248	287436
65248	315840
65248	493810
65248	300228
65248	79433
65248	65261
65248	65262
65248	50685
65248	301252
65248	499782
65248	171374
65248	307779
65248	310612
65248	117282
65248	685867
65248	691149
65248	294010
83803	295347
83803	298648
83803	362273
83803	361596
83803	29167
83803	117103
83803	307039
83803	171155
83803	24551
83803	29435
83803	140931
83803	25596
83803	25121
83803	116483
83803	170943
83803	362855
83803	117263
83803	81667
83803	299850
83803	140665
83803	25630
83803	56042
83803	24399
83803	83791
83803	25531
83803	29743
83803	29374
83803	297113
83803	312444
83803	287702
83803	296099
83803	363875
83803	294864
83803	680782
83803	311483
83803	315323
83803	117280
83803	81766
83803	140940
83803	688509
83803	140662
83803	171375
83803	24533
83803	64205
83803	25737
83803	751812
83803	50664
83803	114023
83803	63836
83803	29143
83803	24534
83803	24211
83803	63868
83803	294732
83803	291671
83803	29456
83803	297900
83803	295277
83803	314442
83803	500242
83803	192241
83803	29282
83803	299331
83803	64640
83803	296596
83803	140655
83803	287765
83803	64701
83803	498736
83803	300303
83803	293448
83803	25520
83803	65248
83803	81765
83803	29489
83803	361598
83803	83529
83803	294853
83803	29565
83803	84686
83803	81634
83803	362862
83803	24668
83803	29448
83803	362631
83803	287984
83803	300838
83803	685867
83803	363005
83803	294010
83803	58814
83803	29693
83803	117557
83803	287709
83803	54241
83803	171361
83803	298609
83803	25176
83803	24468
83803	100911597
83803	140654
83803	83427
83803	81653
83803	296654
83803	298584
83803	308572
83803	287436
83803	315840
83803	300228
83803	79433
83803	65261
83803	65262
83803	296554
83803	50685
83803	301252
83803	499782
83803	171374
83803	691149
83803	116550
65248	83803
83803	65248
65248	8826
65248	2934
65248	7431
83803	8826
83803	2934
83803	7431
65248	83803
65248	100911597
65248	361598
65248	117273
65248	363875
83803	65248
83803	100911597
24560	64357
64357	24560
314850	25622
5291	288779
57099	300711
24329	360980
64553	689560
64553	24672
64553	25636
114207	64553
3815	60427
16590	60427
313729	56010
313729	25577
313729	25522
140583	313729
313729	24329
83805	24337
24337	83805
6456	56816
7157	116554
2768677	116554
116554	11221
5781	25528
23411	362282
25528	5781
25528	5781
25528	5781
313633	64019
5052	24333
5052	81822
5052	24264
5052	66027
5052	24468
5052	29338
5052	29545
5052	29545
29545	5052
29545	7001
29545	5052
7001	29545
29545	7001
1728	29668
1728	29669
1728	29670
1728	29671
1728	29672
1728	29673
1728	29674
1728	94198
1728	29675
1728	29676
1728	58854
1728	29425
1728	29666
1728	85492
29425	1728
29666	1728
29668	1728
29669	1728
29670	1728
29671	1728
29672	1728
29673	1728
29674	1728
29675	1728
29676	1728
58854	1728
85492	1728
94198	1728
25558	6804
6804	25558
24185	84027
92344	293684
25617	29702
84482	294790
65179	4137
171287	3897
171287	12661
83810	53612
83810	53612
25369	24418
29477	25152
29477	25595
29715	116563
29715	361649
29715	84474
29715	24907
29715	360481
29715	295549
29715	313811
29715	25255
29715	291019
29715	313873
29715	29158
29715	24404
29715	24472
29715	29150
29715	100361133
29715	361443
29715	171350
29715	171053
29715	117104
29715	58983
29715	503214
29715	362855
29715	65137
29715	29715
29715	299940
29715	81783
29715	29179
29715	684558
29715	500538
20541	116563
20541	361649
20541	84474
20541	24907
20541	360481
20541	295549
20541	313811
20541	25255
20541	291019
20541	313873
20541	29158
20541	24404
20541	24472
20541	29150
20541	100361133
20541	361443
20541	171350
20541	171053
20541	117104
20541	58983
20541	503214
20541	362855
20541	65137
20541	29715
20541	299940
20541	81783
20541	29179
20541	684558
20541	500538
29715	293524
29715	50678
29715	360718
29715	54348
20541	25255
20541	117104
20541	299940
20541	293524
20541	50678
20541	360718
20541	54348
100724783	257644
25012	257644
25012	257644
24318	54305
25736	58857
117105	60431
140908	3024
9625	116671
9625	140908
113894	24681
113894	24680
113894	25023
113894	170538
113894	29340
113894	84006
113894	25522
171026	25522
171026	84006
171026	24681
171026	81749
113894	81749
171026	29340
171026	170538
171026	24680
171026	25023
25522	5581
24680	4155
60324	293524
293524	60324
60324	113894
10273	29260
10273	361400
361400	287155
56816	56816
56816	363836
29595	25404
25404	3356
25404	29595
24918	25601
25601	24918
25601	24918
25601	83805
361251	29722
5566	24411
5578	24411
24411	29495
24411	58948
25369	170928
25529	317322
317322	25529
5802	317322
25529	317322
25529	29613
25529	500219
25529	317322
24672	191573
81918	641521
641521	81918
641521	307799
307799	641521
25522	641521
641521	25522
500219	25529
500219	317322
25529	317322
25029	10267
25029	58965
10203	58965
29456	64354
64354	29456
81634	24418
81634	24408
24408	502317
24408	64312
29477	25578
29477	84027
29477	29477
29477	246118
64160	140694
64160	685232
64160	25400
64160	140694
140694	64160
25354	25248
29627	60355
29338	25416
29338	25416
24318	89821
24318	84494
171086	311024
171086	314906
171086	117550
25318	3265
64511	3265
170818	3265
25553	24803
19417	59109
19417	25054
19417	29613
25549	25085
25549	24311
25085	25549
29686	116690
4193	24842
245956	116690
313785	81634
688297	192348
688297	192348
688297	116717
29707	64845
12845	25014
12845	25380
12845	114766
12845	171374
12845	171155
12845	688698
12845	362440
12845	65262
12845	64304
12845	79244
12845	24854
12845	29673
12845	79250
12845	301458
12845	29338
12845	170465
12845	690163
12845	24533
12845	170587
25304	114766
114766	25304
12845	114766
25304	25344
309557	24414
24414	309557
29629	59317
59317	29629
24408	24408
24408	24409
24408	24409
140933	64159
140933	305614
140933	29211
140933	25745
140933	25017
140933	192253
140933	24582
140933	315840
140933	29437
140933	81634
140933	63836
140933	309098
140933	306599
140933	81653
140933	84685
140933	84686
140933	54241
140933	65178
140933	140694
140933	58857
140933	65137
140933	29663
140933	81637
140933	24213
140933	24211
140933	308666
140933	360975
140933	29565
140933	81634
89823	81634
81634	140933
81634	89823
81653	140933
81653	89823
140933	81653
89823	81653
140933	140694
89823	140694
140933	83800
89823	83800
140933	83800
140933	54241
89823	54241
140933	116561
89823	116561
140933	116561
140933	24211
89823	24211
24211	140933
24211	89823
29716	83633
29716	83633
29716	83633
83633	29716
23710	54241
23710	116839
23710	140694
23710	24213
23710	81637
23710	301252
23710	287984
23710	296554
23710	64158
23710	114515
23710	81667
23710	29456
23710	299331
23710	301252
689161	301252
689161	299331
83731	4130
83731	4130
83731	25152
4130	83731
83731	25152
25152	83731
641528	307548
641528	362715
84686	24669
84686	286993
286993	84686
300160	83800
300160	116561
116561	300160
84686	84685
84686	24245
84686	25017
84686	79433
84686	24668
84686	291245
84686	24669
84686	24246
84686	171140
84686	81822
84686	25400
84686	83613
84686	25594
84686	24503
84686	29437
84686	81634
84686	24588
84686	25132
84686	117284
500105	25669
500105	25669
25669	29495
25669	25309
500105	25309
83731	116470
116470	83731
116470	282573
282573	116470
246332	25508
246332	246332
246332	25508
246332	25508
84353	361167
84353	24240
84353	308311
84353	29670
84353	316273
84353	117180
84353	64204
84353	307505
84353	316426
84353	301117
84353	246216
84353	497991
84353	292165
84353	307498
84353	364686
84353	362892
84353	24673
84353	25497
84353	140931
84353	171140
84353	294010
84353	362950
84353	361927
84353	300253
84353	361472
84353	361984
84353	85251
84353	306492
84353	29425
84353	686883
84353	24852
84353	290614
84353	363248
84353	690585
84353	29666
84353	292747
84353	679693
84353	116483
84353	295923
84353	94194
84353	361191
84353	501621
84353	362264
84353	29275
84353	93646
84353	29345
84353	287571
84353	171361
84353	288663
84353	291556
84353	309812
84353	298941
84353	361574
84353	306007
84353	116644
84353	309176
84353	681234
84353	360886
84353	308666
84353	362609
84353	50663
84353	298682
84353	293481
84353	317296
84353	312030
84353	360626
84353	84428
84353	304850
84353	502916
84353	299180
84353	361724
84353	59101
84353	289312
84353	84469
84353	299061
84353	192235
84353	287470
84353	313264
84353	288671
84353	289219
84353	29673
84353	259170
84353	305479
84353	287608
84353	369016
84353	29674
84353	114636
84353	25181
84353	252832
84353	309167
84353	289094
84353	365462
84353	25626
84353	293677
84353	294025
84353	24248
84353	246262
84353	309887
84353	191571
84353	360617
84353	310352
84353	293047
84353	192126
84353	305064
84353	305332
84353	361084
84353	171352
84353	360942
84353	24851
84353	305826
84353	304021
84353	365895
84353	114632
84353	304299
84353	306247
84353	367242
84353	679712
84353	361886
84353	313121
84353	25156
84353	114633
84353	362223
84353	288480
84353	362737
84353	29671
84353	362586
84353	25700
84353	246771
84353	498006
84353	116593
84353	500577
84353	24948
24948	84353
117045	24948
117045	84353
84591	29748
10307	299858
60395	25639
89823	25639
282822	25639
89821	260321
84494	260321
140933	260321
29430	24949
29430	171350
29430	24587
29430	24963
29430	24852
29430	25416
29430	58817
29430	25380
29430	287876
29430	56611
29430	24383
29430	50522
29430	291152
29430	29221
29430	25578
29430	171361
29430	84474
29430	116561
29430	24400
29430	24689
29430	81822
116561	29430
29430	116561
58817	29430
24949	29430
25716	116643
25716	24241
25716	307947
25716	25379
25716	59102
24805	116643
116643	25716
116643	25716
360643	690188
690188	360643
24136	85435
690188	360643
690188	94167
690188	315997
24414	50646
24418	50646
50964	25617
50964	84431
50964	192269
50964	24189
50964	25586
50964	252922
50964	288770
50964	81641
50964	25380
50964	56611
50964	25728
50964	25721
50964	306805
50964	313641
50964	25181
50964	58826
50964	116549
50964	307641
50964	81650
50964	310218
50964	54231
50964	24248
50964	25407
50964	24268
50964	29393
50964	25412
50964	85490
50964	85250
50964	25654
50964	64550
50964	303414
50964	299488
50964	54319
50964	29292
50964	25373
50964	24367
50964	24373
50964	29366
50964	292804
50964	64017
50964	25739
50964	24701
50964	116700
50964	29143
50964	266708
50964	29165
50964	29252
50964	50566
50964	170944
50964	24468
50964	502125
50964	201097
50964	306962
50964	29331
50964	367586
50964	299357
50964	297748
50964	296345
50964	25277
50964	59073
50964	25512
50964	81517
50964	81521
50964	497794
50964	81523
50964	287408
50964	691644
50964	360543
50964	29557
50964	25745
50964	362867
50964	307098
50964	246331
50964	299606
50964	84387
50964	116723
50964	89812
50964	287526
50964	360918
50964	313483
50964	287710
50964	295607
50964	287530
50964	54193
50964	83476
50964	301618
50964	85247
50964	297694
50964	498650
50964	25676
50964	297568
50964	366693
50964	84402
50964	24794
50964	24833
50964	24825
50964	360272
50964	83467
50964	140594
50964	445442
50964	24832
50964	294917
50964	83688
50964	366434
50964	366126
50964	116643
50964	24851
50964	50522
5604	116590
85268	25369
25369	85268
5578	24680
5581	24680
29629	50592
29629	29629
29629	25017
29629	171140
29629	25416
29629	81818
29629	296554
29629	500929
29629	64158
29629	81822
29629	64159
29629	29211
29629	79433
29629	25745
29629	171093
29629	81653
29629	24586
29629	192117
29629	63836
29629	66027
29629	24818
29629	24503
29629	117282
29629	81677
29629	25275
29629	25650
29629	58814
29629	29753
29629	85333
29629	63864
117282	29629
29629	117557
24211	29629
24211	50592
50592	24211
81666	257648
257648	81666
257648	24400
54226	50558
362993	363091
363091	362993
300711	81810
300711	500985
500985	81810
500985	300711
2861	29365
66797	29365
24318	361986
24318	361986
24318	305846
24318	314637
24596	54226
6804	25558
6804	25558
85385	25054
314850	81504
25404	24646
116839	25531
116839	171058
287609	84556
116839	287609
54305	1741
54305	6640
54305	22941
54305	50944
50944	54305
22941	54305
50944	54305
22941	54305
6640	54305
1741	54305
81668	6418
65198	25577
65198	25577
25577	65198
65198	25577
12322	64626
83800	4646
83800	1213
24411	29753
24411	29753
29753	24411
3371	24511
3371	81008
24511	81008
116728	116671
113451	313494
113451	81827
140908	5413
116728	116470
116728	116470
116728	140908
116728	24803
116728	25012
116470	116728
116470	25012
116470	24803
116470	140673
140908	116671
140908	116728
24410	24409
24409	24410
24410	24408
24409	24408
24410	29495
24409	29495
24410	64053
24409	64053
24410	58948
24409	58948
24410	24598
24409	24598
24410	29546
24409	29546
24410	84353
24409	84353
84353	24408
24598	24408
29546	24408
24598	24409
29546	24409
24598	24410
24409	25416
24410	25416
25416	24409
25416	24410
25416	24408
24596	12070
296267	116470
25400	117284
117284	25400
117284	24410
25400	291245
117284	25400
291245	25400
4916	24596
29647	53335
29647	53335
53335	29647
305589	29647
29647	305589
293645	84016
293645	29627
293645	84353
293645	83501
84016	293645
84016	29627
84016	84353
84016	83501
360406	84353
360406	83501
24586	25738
24586	25379
24586	25416
24586	29704
24586	24668
24586	24672
24586	25738
24586	25379
24586	25416
24586	29704
24586	24668
24586	24672
24586	81762
24586	64158
24586	498736
5335	24586
8125	24586
305854	24383
305854	25591
24807	25601
25601	24807
25601	25601
23129	29457
29457	16443
29457	18708
25738	17760
83805	17760
8829	29457
3791	29457
29457	5295
498704	29495
432763	29495
432763	24410
432763	24408
432763	29495
432763	24410
432763	24408
25293	114489
25293	24907
362242	114489
362242	24907
362242	25293
25400	25252
25400	25252
25252	25400
25252	171026
84686	396526
397453	25499
11033	25499
25499	171097
24409	307206
84686	17880
84686	227753
84686	15511
84686	74117
84686	13627
25550	24408
25550	24409
25550	29495
79130	24896
79130	24896
24896	24468
25553	192179
24598	1742
1742	24598
998	25486
5879	25486
387	25486
84009	57636
84009	9459
84009	23229
84009	1123
25486	375
25486	3945
25486	140465
25486	4666
25486	8021
25486	5682
25486	5690
25486	5692
25486	8480
25486	29957
25486	9524
25486	55898
25486	5688
25486	5693
25486	6748
84009	1828
84009	4144
25486	552900
25486	813
25486	10456
25486	81532
25486	5683
25486	7157
26416	25404
26416	295334
26416	360552
26416	362170
26416	360773
26416	304832
26416	312538
26416	303518
26416	170724
26416	311591
26416	306817
26416	85383
26416	688869
26416	363023
26416	293701
26416	684425
26416	361999
26416	315713
26416	362264
26416	689890
26416	29486
26416	64196
26416	312251
26416	25577
26416	50993
26416	360477
26416	302855
26416	304092
26416	100362805
26416	494445
26416	313583
26416	81635
26416	100362099
26416	361574
26416	64200
26416	687711
26416	81649
26416	304582
26416	117855
26416	289014
26416	299569
26416	360602
26416	368002
26416	296302
26416	291885
26416	500199
26416	366276
26416	288532
26416	114597
26416	305235
26416	308768
26416	316273
26416	171116
26416	304017
26416	299954
26416	192235
26416	29445
26416	687008
26416	304862
26416	29728
26416	289350
26416	29685
26416	307474
26416	362600
26416	63996
26416	288105
26416	295607
26416	296301
26416	366624
26416	297376
26416	361838
26416	291534
26416	296913
26416	289734
26416	363024
26416	140931
26416	307494
26416	361724
26416	311257
26416	315903
26416	306007
26416	293864
26416	83585
26416	291078
26416	297867
26416	81661
26416	116650
26416	298557
26416	60376
26416	309557
26416	84401
26416	64160
26416	303607
26416	286918
26416	266605
26416	363519
26416	313308
26416	308870
26416	445415
26416	292729
26416	81783
26416	297455
26416	65033
26416	304988
26416	366693
26416	298594
26416	245957
26416	681825
26416	287476
26416	361509
26416	293671
26416	313591
26416	307641
26416	313388
26416	502603
26416	305479
26416	361814
26416	313056
26416	500695
26416	310614
26416	315135
26416	362106
26416	314949
26416	361849
26416	302969
26416	291877
26416	290614
26416	25230
26416	365057
26416	360243
26416	363331
26416	361224
26416	266601
26416	360865
26416	362815
26416	117535
26416	304244
26416	100362548
26416	361517
26416	680309
26416	309887
26416	288518
26416	361585
26416	362606
26416	316575
26416	365407
26416	362294
26416	294595
26416	311569
26416	292019
26416	289752
19094	305977
19094	117511
19094	298693
19094	64304
19094	117543
19094	85383
19094	303200
19094	291450
19094	58854
19094	26193
19094	304469
19094	50993
19094	306327
19094	305310
19094	89825
19094	25577
19094	300726
19094	304017
19094	25514
19094	690945
19094	290652
19094	363113
19094	308578
19094	445415
19094	100362458
19094	292845
19094	689560
19094	293652
19094	619346
19094	360718
19094	292148
19094	296313
19094	685322
19094	81732
19094	313047
19094	681849
19094	498089
19094	361975
19094	60352
19094	65138
19094	308306
19094	64640
19094	314251
19094	29388
19094	361839
19094	288774
19094	305235
19094	54287
19094	364975
19094	360850
19094	260321
19094	246331
19094	94198
19094	296588
19094	298652
19094	25348
19094	362666
19094	680058
19094	298068
19094	117044
19094	114597
19094	25270
19094	680419
19094	64202
19094	140925
19094	297417
19094	313388
19094	171116
19094	362736
19094	171092
19094	501841
19094	288150
19094	29715
19094	316130
19094	361884
19094	291796
19094	309887
19094	292814
19094	307503
19094	362356
19094	313225
19094	305940
19094	170851
19094	25179
19094	289734
19094	296488
19094	679221
19094	306117
19094	171145
19094	25538
19094	314764
19094	298514
19094	29676
19094	64635
19094	81643
19094	171121
19094	100910299
19094	24191
19094	315548
19094	369016
19094	361055
19094	81754
19094	362360
19094	308508
19094	289350
19094	300142
19094	29474
19094	83572
19094	307067
19094	310644
19094	81743
19094	293864
19094	361842
19094	81661
19094	114846
19094	295214
19094	116482
19094	291135
19094	117272
19094	286918
19094	65033
19094	295334
19094	361274
19094	317675
19094	25630
19094	81655
19094	50567
19094	192351
19094	24264
19094	294320
19094	498736
19094	361509
19094	304244
19094	363024
19094	309629
19094	303888
19094	191575
19094	298609
19094	81728
19094	25700
19094	29546
19094	25527
19094	361224
19094	308768
19094	295088
19094	362013
19094	260323
19094	89827
19094	362606
19094	29432
19094	303010
19094	361814
19094	89818
19094	298557
19094	289089
19094	360629
19094	300257
19094	291103
18286	29479
18286	24468
18286	24472
18286	24963
18286	24440
18286	25617
18286	25581
18286	64158
18286	679594
18286	25632
18286	81827
18286	81633
18286	296554
18286	64156
18286	29634
18286	303353
18286	171063
18286	362631
18286	287670
18286	291671
18286	307487
18286	84494
18286	171361
18286	361274
18286	29338
18286	25176
18286	292935
18286	688174
18286	499976
18286	25634
18286	170902
18286	683007
18286	117263
18286	683630
18286	83727
18286	287772
18286	315949
18286	29153
18286	102553148
18286	296121
18286	289504
18286	294595
18286	24575
18286	292763
18286	685607
18286	25498
18286	63837
18286	84486
18286	315578
18286	114901
18286	686841
18286	29676
18286	309400
18286	140928
18286	113990
18286	294747
18286	290722
18286	25578
18286	363267
18286	25052
18286	296610
18286	100359678
18286	116484
18286	361619
18286	502125
18286	29236
18286	298095
18286	295230
18286	367074
18286	24616
18286	304929
18286	81650
18286	291152
18286	314349
18286	362398
18286	24197
18286	292406
18286	60347
18286	685425
18286	102551660
18286	63868
18286	266732
18286	287984
18286	83806
18286	81683
18286	140734
18286	25438
18286	58945
18286	29670
18286	117254
18286	100361710
18286	140654
18286	307821
18286	297333
18286	116550
18286	295161
18286	296596
18286	117262
18286	497859
18286	307925
18286	500705
18286	201097
18286	24242
18286	314906
18286	306991
18286	310463
18286	81762
18286	360745
18286	315969
18286	298942
18286	302367
18286	303946
18286	246303
18286	365388
18286	296762
18286	498736
18286	309762
18286	171082
18286	300652
18286	29565
18286	314640
18286	299809
18286	157074
18286	288995
18286	367172
18286	24691
18286	499010
18286	85245
18286	294289
18286	81818
18286	116741
18286	548106
18286	306376
18286	681415
18286	299271
29414	79249
116590	170465
25400	24161
116590	171410
116590	619561
25400	24171
25400	65218
116590	83425
116590	171026
29414	25095
116590	29663
116590	81637
116590	140670
116590	116563
25400	303222
116590	310635
25400	310635
29414	114559
25400	301511
25400	25612
116590	246307
25400	246307
116590	362750
25400	29132
29414	29598
25400	366734
25400	94342
25400	499073
25400	29138
29414	29138
116590	26989
25400	26989
29414	26989
25400	24242
25400	24245
116590	25050
29414	60341
116590	79011
25400	79011
25400	691149
25400	493810
25400	298584
116590	140722
25400	140722
29414	140722
116590	114562
25400	114562
116590	114514
25400	59322
29414	29393
29414	84352
116590	297428
116590	684527
25400	282587
25400	81653
116590	83527
29414	83527
116590	310698
25400	310698
116590	29167
116590	84428
25400	84428
116590	54248
25400	54248
116590	25666
25400	25666
116590	81821
116590	58948
25400	58948
116590	29495
25400	65040
25400	286930
116590	65028
25400	65028
25400	84026
25400	362293
25400	114114
29414	314644
29414	252902
25400	29740
29414	300033
25400	293692
116590	54318
29414	292148
116590	288516
29414	293484
29414	299872
